title|media|date|desc
Petrobras vende ações na distribuidora de gás do Maranhão ...|EPBR|10/04/2021|A Petrobras chegou a um acordo para transferir as ações da Gaspetro na  Gasmar, distribuidora do Maranhão, para a Termogás. De acordo com  comunicado feito...
Câmara quer saber por que Petrobras vendeu refinaria pela ...|Brasil de Fato|10/04/2021|O presidente da Petrobras, Roberto Castello Branco, foi chamado pela  Comissão de Fiscalização Financeira e Controle (CFFC) da Câmara dos  Deputados para dar...
Bilionário da lista da Forbes quer ser conselheiro da Petrobras|VEJA|10/04/2021|Bilionário da lista da Forbes quer ser conselheiro da Petrobras. Juca  Abdalla se candidatou a uma vaga no Conselho de Administração da estatal  como...
Trabalhadores da Repar preparam greve sanitária a partir do dia 12|Época Negócios|10/04/2021|Trabalhadores da Refinaria Presidente Getúlio Vargas (Repar), da Petrobras,  em Araucária, no Paraná, preparam greve sanitária a partir de  segunda-feira, 12.
Novo Marco Regulatório do Gás Natural é sancionado sem veto|Senado Federal|10/04/2021|A lei foi sancionada dois dias depois de o presidente Jair Bolsonaro ter  reclamado publicamente do reajuste autorizado pela Petrobras de 39% no  preço do gás, a...
Petrobras conclui venda de participação em parque eólico no Nordeste|Agência Brasil|11/04/2021|A Petrobras finalizou a venda da totalidade de sua participação de 49% na  Sociedade Eólica Mangue Seco 1 – Geradora e Comercializadora de Energia  Elétrica...
Bilionário se torna candidato a conselheiro da Petrobras em movimento de minoritários para ganhar espaço|O Globo|11/04/2021|RIO - Os acionistas minoritários da Petrobras articulam propor um aumento  no número de cadeiras no Conselho de Administração da estatal na próxima...
Petrobras: Conselho aprova acordo sobre excedentes nos campos de Sépia e Atapu|InfoMoney|11/04/2021|A conselho de administração da Petrobras aprovou nesta sexta-feira, 9, a  assinatura de acordo com a União, que estabelece as participações em cada  contrato...
Petrobras (PETR4) Comenta Saída da Gaspetro na Gasmar|The Capital Advisor|11/04/2021|A Petrobras está conduzindo processo de desinvestimento de sua participação  na Gaspetro, conforme comunicados ao mercado. imagem. Marcelo-photo...
Opinião: as relações entre Cláudio da Costa e Roberto Castello Branco na Petrobras|Carta Capital|11/04/2021|Já se passaram cerca de dez dias da demissão de Cláudio da Costa,  ex-gerente executivo de Recursos Humanos da Petrobras, por ter utilizado  informações...
Mais competição no gás: quebra de monopólio da Petrobras pode baixar preços|Correio Braziliense|11/04/2021|Ao quebrar o monopólio da Petrobras, nova lei sancionada pelo presidente  Jair Bolsonaro tem tudo para estimular investimentos, aumentar a  concorrência e reduzir...
Ex-gerente da Petrobras demitido por ‘insider trading’ é alvo de ação no TRF-1|Carta Capital|11/04/2021|Demitido da gerência executiva de Recursos Humanos da Petrobras em 29 de  março, Claudio da Costa é alvo de ações que envolvem a terceirização  bilionária do...
Direção da Petrobras persegue e maltrata seus aposentados|Jornal Correio|11/04/2021|Há três meses, a direção da Petrobras vem “sequestrando” os salários dos  seus aposentados e pensionistas, efetuando descontos abusivos e indevidos  na AMS...
PT: solidariedade e apoio à luta de Deyvid Bacelar e da FUP|Partido dos Trabalhadores|11/04/2021|A perseguição ao coordenador da FUP pela direção da Petrobras é mais uma  faceta da politica de desmonte da empresa que, após o golpe de Estado em  2016,...
"Jornal francês mostra como os EUA usaram a ""lava jato"" para ..."|Consultor Jurídico|11/04/2021|A tarefa ficou ainda mais difícil depois que Edward Snowden mostrou que a  NSA (agência de segurança dos EUA) espionava a presidente Dilma Rousseff e  a Petrobras...
Conselho de Administração da Petrobras se reúne sexta para dar posse a novo presidente|O Globo|14/04/2021|RIO - O Conselho de Administração da Petrobras vai se reunir de forma  extraordinária na próxima sexta-feira para eleger o general Joaquim Silva e  Luna como...
Petrobras desenvolve com a SAP solução para economizar ...|InforChannel|14/04/2021|Solução vencedora de hackathon interno otimiza armazenamento da Petrobras e  tem potencial de economia de 37 milhões de reais por ano.
Parada de manutenção em refinarias da Petrobras provoca aglomeração de milhares de trabalhadores em todo o Brasil|CPG Click Petroleo e Gas|14/04/2021|Paradas de manutenção nas refinarias da Petrobras faz com que cresça a taxa  de contaminados pela Covid-19 de trabalhadores da empresa.
Exportação de soja alcançará até 17,15 milhões de toneladas em abril, projeta Anec|Money Times|14/04/2021|Últimas Notícias Cotações Comprar ou Vender FGTS Eletrobras Petrobras ·  Instagram · YouTube · Linkedin Facebook · Google Facebook Twitter.
Exportação de manga brasileira bate recorde em 2020 totalizando US$ 246 milhões|Money Times|14/04/2021|Últimas Notícias Cotações Comprar ou Vender FGTS Eletrobras Petrobras ·  Instagram · YouTube · Linkedin Facebook · Google Facebook Twitter.
A competência para julgar o 'caso Lula'|Brasil 247|14/04/2021|"... nem têm conexão com os ilícitos cometidos no âmbito da Petrobras e  apurados em Curitiba"", escreve o advogado Pierpaolo Cruz Bottini edit."
Câmara: proposta prevê apenas uma concessionária para cada trecho ou rodovia federal|Money Times|14/04/2021|Ibovespa: Por que Méliuz (CASH3) despencou 6,74% e Petrobras (PETR3) subiu  2,5% nesta sexta? Leia mais sobre: Câmara dos Deputados, Concessões,  Congresso,...
Edifício Andraus: a maior tragédia antes do incêndio no Joelma|Mega Curioso|14/04/2021|... pela companhia de luz de São Paulo – naquela época, o edifício reunia  escritórios empresariais, entre eles os das Siemens, da Petrobras e da  Henkel.
Procura pelo GNV dispara no Brasil com aumento do preço da Gasolina; novos empregos são gerados o setor|CPG Click Petroleo e Gas|14/04/2021|... Preço do etanol e da gasolina disparam, Petrobras aumenta GNV em 39% e  reajuste pode impactar ainda mais o bolso dos brasileiros nas próximas  semanas...
Butantan reforçará dados sobre aplicação de vacina para evitar perdas|Diário do Poder|14/04/2021|Bolsonaro afirma que Petrobras tem que cumprir função social ... Bolsonaro  afirma que Petrobras tem que cumprir função social.
TCU absolve Dilma por compra da refinaria de Pasadena pela Petrobras|Correio Braziliense|15/04/2021|O ex-presidente da Petrobras José Sérgio Gabrielli e mais seis pessoas  foram responsabilizadas pelas irregularidades. Na época da compra, Dilma  integrava o...
TCU absolve Dilma no caso da refinaria de Pasadena|CNN Brasil|15/04/2021|O entendimento do Tribunal de Contas da União é de que o conselho de  administração da Petrobras, do qual Dilma Rousseff participava,...
TCU absolve Dilma e condena Gabrielli por prejuízos na compra da refinaria de Pasadena|O Globo|15/04/2021|Dilma, que era integrante do conselho de administração da Petrobras à época  do negócio, votou favoravelmente à compra da refinaria.
União autoriza aumento de teto para remuneração de executivos da Petrobras|Folha|15/04/2021|Apesar das críticas do presidente Jair Bolsonaro ao salário do presidente  da Petrobras, a União autorizou nesta quarta (14) aumento de 8,5% do  valor...
Petrobras desenvolve tecnologia para economizar com ...|Decision Report|15/04/2021|Solução otimiza armazenamento da Petrobras e tem potencial de economia de  37 milhões de reais por ano. Um processo de automação desenvolvido pela  Petrobras,...
Usina do Xisto: Petrobras atrasa o pagamento de R$ 1 bilhão de royalties a São Mateus do Sul, Paraná e União -|Bem Paraná|15/04/2021|A Petrobras foi multada por não pagar os royalties no devido tempo ao  município de São Mateus do Sul, ao estado do Paraná e à União. O passivo  chega a R$ 1...
Governo estuda criar fundo para subsidiar combustíveis e conter alta de preços|Money Times|15/04/2021|Com o mecanismo, possivelmente a Petrobras (PETR3; PETR4) e outros agentes  teriam de ser compensados pelo fundo por não repassar a volatilidade dos  preços,...
Petrobras (PETR4): limite de remuneração dos administradores é aprovado em assembleia|Eu Quero Investir|15/04/2021|A Assembleia Geral Extraordinária da Petrobras (PETR3 PETR4) determinou  nesta quarta-feira (14) a fixação da remuneração dos administradores, dos  membros do...
Em liminar, Justiça barra mudança em plano de saúde da Petrobras|JOTA|15/04/2021|... de Saúde (AMS) da Petrobras. Com a decisão, segundo a FUP, a Petrobras  está impedida de adotar “qualquer deliberação em torno da distribuição  […]...
Preocupação com safra de grãos da França aumenta após geadas, diz FranceAgriMer|Money Times|15/04/2021|Últimas Notícias Cotações Comprar ou Vender FGTS Eletrobras Petrobras ·  Instagram · YouTube · Linkedin Facebook · Google Facebook Twitter.
