title|media|date|desc
Mercado Livre vale mais que Petrobrás e todos os grandes bancos brasileiros|Página 3|10/01/2021|Brasileiro Stelleo Tolda e o argentino Marcos Galperin são cofundadores da  empresa sediada na Argentina. Por Fernanda Guimarães. - Publicidade -.
Petrobras deve abrir mão do RJ e priorizar construção de plataformas na Ásia|Diário do Rio|10/01/2021|Petrobras deve abrir mão do RJ e priorizar construção de plataformas na  Ásia. Plataformas são para Búzios, na Bacia de Santos; construção delas no  RJ geraria...
Temer/Bolsonaro permitem que Shell produza 400 mil barris de petróleo por dia no Brasil sem pagar imposto algum|Brasil 247|10/01/2021|"A partir de outubro de 2016 a Petrobrás passou a adotar em suas refinarias  o chamado ""Preço de Paridade de Importação – PPI"". No início o PPI foi  utilizado..."
Fundador da Embraer, Ozires Silva, completa 90 anos ...|Capital News|10/01/2021|Coronel Ozires Silva comandou a Embraer até 1986, quando foi nomeado  presidente da Petrobras. Em 1994, voltou a comandar a fabricante de aviões  para...
Brasil atinge recorde de exportação de petróleo em 2020, diz ...|Portos e Navios|10/01/2021|A Petrobras atribuiu o resultado acima do incialmente esperado à quatro  fatores: a produção acima da capacidade nominal de processamento no campo  de Búzios,...
Como o blockchain pode impulsionar a economia circular no Brasil|Exame|10/01/2021|Câmara aprova projeto do PT que exige transparência nos preços da  Petrobras. Câmara aprova projeto de lei que prevê reembolso na tarifa de  energia. Brasil.
85% dos animais que ingeriram lixo nos mares são espécies em risco de extinção|CNN Brasil|10/01/2021|Conselho da Petrobras debate manobra que pode trocar presidente sem  assembleia · Caso Kathlen: Morte de jovem grávida baleada no Rio de Janeiro  completa 1...
Brasileiro vai à Bolsa, mas não abre mão da poupança|Folha|10/01/2021|Outros 30% estão em fundos imobiliários, e 20%, em Tesouro Selic. “Não  fiquei desesperado com a crise, não saí vendendo. Investi mais, arrisquei  na Petrobras e...
Com alta escalonada do preço do gás, produto vira “artigo de ...|Brasil de Fato|11/01/2021|O restante diz respeito à Petrobras. O presidente da Associação Brasileira  dos Revendedores de GLP (Asmirg-BR), Alexandre Borjaili, afirma que a atual  política...
Aumento no preço do gás deve chegar nesta segunda (11) a São Carlos|ACidadeON|11/01/2021|Com o reajuste anunciado pela Petrobras, o preço do item pode ultrapassar  dos R$ 90. Em janeiro de 2020, o valor médio do botijão de 13 quilos no  Estado de São...
ANP vê leve desconcentração na distribuição de combustível|Portos e Navios|11/01/2021|Se a Petrobras mantiver a conduta atual, com preços abaixo da paridade,  isso prejudicará as distribuidoras regionais”, afirma Araujo. Já a  Petrobras esclareceu...
Procon-SP vai à Justiça contra reajuste de planos de saúde|Diário do Poder|11/01/2021|Tags: 4%combustíveisDieselGasolinahamiltonhisterialitro de  gasolinamourãonão voltarápatamarpessoas gostariamPetrobraspreçopreço do...
Dois gorilas do zoológico de San Diego testam positivo para Covid-19|Money Times|11/01/2021|Últimas Notícias Cotações Comprar ou Vender FGTS Eletrobras Petrobras ·  Instagram · YouTube · Linkedin Facebook · Google Facebook Twitter.
Mercado baixa projeção de inflação em 2020 para 4,37 ...|TradeMap|11/01/2021|Compartilhar no email. Compartilhar no whatsapp. Agência · Agência  Trademap. Você pode se interessar também: Fachada de prédio da Petrobras...
ARTIGO - O futuro financeiro está nas moedas digitais|SpaceMoney|11/01/2021|CPPI qualifica Petrobras (PETR4) para estudos de desestatização. 18h28 - 02  Jun 2022. Petróleo em alta com estoques nos EUA; 1ª medida generosa da Opep  em 2...
Pandemia: Paris Fashion Week será totalmente digital|Agora RN|11/01/2021|Conselho do PPI aprova incluir Petrobras em estudos para privatização  Petrobras eleva em 11,4% preço médio da querosene de aviação Mãe de  Michael,...
MT Gás está aplicando investimentos para a construção de 27 km de dutos de gás natural|CPG Click Petroleo e Gas|11/01/2021|Petrobras Distribuidora será uma nova empresa a partir de 2021 · PetroRio  patrocina a judoca e medalhista olímpica Rafaela Silva · Mais de 100 vagas  de...
Agência de notação financeira espanhola baixa classificação ...|MERCADO|11/01/2021|Presidente da Petrobras substituído após 40 dias no cargo. 14:41. BAD  disponibiliza 1,2 milhões USD para financiamento do sector industrial em  Angola...
DBO Energy assume dianteira na concorrência por campo da Petrobras, dizem fontes|Terra|12/01/2021|A Petrobras e a DBO não quiseram comentar. Golfinho, um polo maduro de  águas profundas na costa do Espírito Santo, foi um dos últimos grandes  ativos de produção...
PF deflagra 79ª fase da Lava-Jato e mira fraudes em licitações em Petrobras e Transpetro|Valor Econômico|12/01/2021|A ação de hoje mira suposto esquema de fraudes em licitações, mediante  pagamento de propinas a executivos da Transpetro e da Petrobras.
Gás de cozinha pode chegar a R$ 200 este ano|Notícias e Concursos|12/01/2021|Em menos de 15 dias deste ano, a Petrobras já aumentos o preço do GLP. Já o  reajuste anterior a este aconteceu no inicio de dezembro.
Maior refinaria da Petrobras, a Replan, encerra 2020 com recorde de processamento de óleos do pré-sal|CPG Click Petroleo e Gas|12/01/2021|A Petrobras terminou 2020 com o quinto recorde anual seguido de  processamento de óleo do pré-sal, ao alcançar um volume 11,6% superior ao  processado no ano...
Ibovespa opera em ritmo de recuperação das perdas da véspera|Valor Investe|12/01/2021|Resumo · Cesta básica: Bolsas tentam voltar aos trilhos de alta em meio a  ruídos políticos e inflação em alta · Destaques de empresas: Totvs,  Petrobras, Ford,...
Ibovespa retoma alta com recuperação de blue chips|Valor Econômico|12/01/2021|Já Petrobras tem alta firme (1,47% a ação ON e 1,23% a PN), com apoio da  melhora nos preços do petróleo. O setor financeiro, que também sofreu uma  correção na...
Produção de petróleo crescerá 23% até 2025, para 3,6 ...|ISTOÉ DINHEIRO|12/01/2021|Nos próximos anos, a Petrobras e outras grandes petroleiras vão avançar com  a produção na região do pré-sal. Novas plataformas devem entrar em  operação,...
Subsidiária da Marfrig anuncia recompra de até US$ 1,25 bi em títulos no exterior|SpaceMoney|12/01/2021|Petrobras (PETR4) sai, Weg (WEGE3) entra: veja as 10 ações recomendadas ...  Gerdau (GGBR4) e Petrobras (PETR4) são duas das novas ações recomendadas  pelo...
Preço médio do litro da gasolina aumenta no primeiro mês do ...|Folha do Mate|12/01/2021|A Petrobras anunciou, em 28 dezembro, um novo reajuste nos combustíveis. A  gasolina teve aumento de 5% e o diesel, de 4%. Os novos valores passaram  a...
Ministério da Economia estuda antecipar pagamento de 13º de aposentados no ano|Money Times|12/01/2021|Procurado, o ministério ainda não comentou. Leia também: Petróleo. Mercados  · Petróleo a US$ 120, Petrobras...
Petrobras é a segunda maior do mundo em operações no ...|ISTOÉ DINHEIRO|13/01/2021|Entre as 100 maiores corporações transnacionais que operam nos oceanos  mundo afora, a Petrobras aparece em segundo lugar. A lista, divulgada  nesta...
Dólar tem forte queda e traz instabilidade para Petrobras|Valor Econômico|13/01/2021|No caso da Petrobras, o mercado monitorou, ainda, os comentários do  presidente da estatal, Roberto Castello Branco, sobre reajuste de preços de  combustíveis.
O que faz BR Distribuidora (BRDT3) e os Diferenciais da Empresa|The Capital Advisor|13/01/2021|Considerada o braço de comercialização e distribuição da Petrobras,  atualmente a BR Distribuidora atende as maiores empresas industriais do  Brasil.
Por que privatizar?|Valor Econômico|13/01/2021|"Por que a Petrobras deve ser privatizada? Porque, sendo estatal, capacidade  de investir será sempre menor que a de uma empresa privada. O ""petrolão""  (desvio de..."
Revendedores dizem que botijão de gás pode chegar a R ...|Revista Forum|13/01/2021|“Pelo contrário, o que temos é aumentos consecutivos. A Petrobras não passa  um mês sem aumentar ao menos 5% do combustível vendido às refinarias e,  alinhado a...
Tom Hanks apresentará especial de TV na posse de Biden|CNN Brasil|13/01/2021|Privatização da Petrobras “dificilmente vai para frente”, diz Bolsonaro.  Defesa de Bolsonaro diz que vai processar Lula por declarações sobre  Marielle...
Empresas brasileiras captaram R$ 369,8 bilhões no mercado de capitais doméstico em 2020|Valor Investe|13/01/2021|Se por um lado, as oferta de ações brilharam com o melhor desempenho desde  2010, quando a megacapitalização da Petrobras sozinha gerou praticamente o  mesmo...
ANTB diz que greve dos caminhoneiros no dia 1º pode ser maior do que em 2018 - Bem Paraná|Bem Paraná|13/01/2021|"""A Petrobras não foi criada para gerar riqueza para meia dúzia, a Petrobras  é nossa e tem que ajudar o povo brasileiro e o Brasil"", afirma Stringasci.  ""Queremos..."
Ibovespa cai de maneira consistente, com motivos de sobra para investidores redobrarem a cautela|Valor Investe|13/01/2021|Maior parte da carteira de 81 ações do índice opera no vermelho, com  destaque para Vale e Petrobras acompanhando quedas do minério e do  petróleo. · Resumo.
Presidente sanciona, com vetos, projeto sobre uso de recursos do fundo para inovação|Diário do Poder|13/01/2021|Bolsonaro afirma que Petrobras tem que cumprir função social · Diário do  Poder ... Bolsonaro afirma que Petrobras tem que cumprir função social.
Mais de 100 vagas de emprego no setor de petróleo e gás! Ocyan inicia cadastro de currículo para contratos de manutenção da Petrobras|CPG Click Petroleo e Gas|16/01/2021|Ocyan inicia cadastro de currículo para contratos de manutenção da  Petrobras. Escrito por Flavia Marinho em Vagas de Emprego, Vagas Offshore e  Onshore. -. SP.
Politica|DeFato.com - Politica|16/01/2021|- Com a Petrobras, o município de Mossoró pagou por contrato de 365 dias/12  meses, com licitação, R$ 3.218.950,00 (Três milhões, duzentos e dezoito  mil,...
Avião que traria doses da AstraZeneca da Índia leva oxigênio para Manaus|CNN Brasil|16/01/2021|Privatização da Petrobras “dificilmente vai para frente”, diz Bolsonaro.  Defesa de Bolsonaro diz que vai processar Lula por declarações sobre  Marielle...
SENAI Botucatu está com inscrições para cursos gratuitos de ...|Acontece Botucatu|16/01/2021|Veja também. Petrobras lança site com informação sobre preços de  combustíveis.
Covid: Contra Bradesco, juíza dá “força de lei” a acordo|Além do Fato|16/01/2021|A Petrobras e o Exército desenvolverão fibra de carbono a partir de “óleo  decantado”, o… 2 dias atrás. Ameaça de dossiê e caneladas tensionam  confronto Zema-...
