title|media|date|datetime|desc|link|img|site
"Petrobras recebeu ao menos uma multa por dia pelo Ibama em 2021 | NSC Total"||10 de fev.||bookmark_border|news.google.com/./articles/CBMiZGh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9wZXRyb2JyYXMtcmVjZWJldS1hby1tZW5vcy11bWEtbXVsdGEtcG9yLWRpYS1wZWxvLWliYW1hLWVtLTIwMjHSAWpodHRwczovL3d3dy5uc2N0b3RhbC5jb20uYnIvbm90aWNpYXMvcGV0cm9icmFzLXJlY2ViZXUtYW8tbWVub3MtdW1hLW11bHRhLXBvci1kaWEtcGVsby1pYmFtYS1lbS0yMDIxP2FtcD0x?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/DfqTZM_Y6dTIMzIKBTKJwaBNtMehzhFRAgceZn9AZzxeSTBXgqHDlZJUFHtlB8pedJzJqYpJB18CHVQyKphPta2erPMzMyh367W5yJvDxYSvrndZFOyJ-Hbmp9H059RxT9OzSybfaq6y7beYExtgF3cGfyTR5rctEfQBFyzKRqEYceYnBPU_LipvRlVsc9IZC7iYxpMQ1l3oULjg-Km5iqeH4SUxSZ_2P9vLFJeyNC0sVt2dbcS3FMIJFfpGfAM7lUCq=s0-w100-h100-dcDYCIarkF|NSC Total
"Bolsonaro critica Petrobras em conversas no G20 | NSC Total"||30 de out. de 2021||bookmark_border|news.google.com/./articles/CBMiVGh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9ib2xzb25hcm8tY3JpdGljYS1wZXRyb2JyYXMtZW0tY29udmVyc2FzLW5vLWcyMNIBWmh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9ib2xzb25hcm8tY3JpdGljYS1wZXRyb2JyYXMtZW0tY29udmVyc2FzLW5vLWcyMD9hbXA9MQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/i_RIKqEtWg4cqQWdlzovhR_LvAsuiqmc7ifpSPPCIf_xU8gARODy7wt5QYo3jxjZoSnH3CZskUl57Rj8v0vjqewReKeOqanLnwIH-0pSwhISlCxLwP0XeBDM70O2GR9k00FN9CPR6TFvQ-7ptyWMdxZ0ik8nUjvPpVKh8lcnSzd--gf12YeD0oRF42wOj423q56AFvdHDBBFtN1yEwdG_dvgtB2XtcerbS57z-4G6zjWhrfetL_Jg6wFSmBl93s=s0-w100-h100-dcgRGUrRypyOPqmIM|NSC Total
"Petrobras abre concurso com 4,5 mil vagas e salário de R$ 11,7 mil | NSC Total"||17 de dez.||bookmark_border|news.google.com/./articles/CBMiZGh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9wZXRyb2JyYXMtYWJyZS1jb25jdXJzby1jb20tNDUtbWlsLXZhZ2FzLWUtc2FsYXJpby1kZS1yLTExNy1taWzSAWpodHRwczovL3d3dy5uc2N0b3RhbC5jb20uYnIvbm90aWNpYXMvcGV0cm9icmFzLWFicmUtY29uY3Vyc28tY29tLTQ1LW1pbC12YWdhcy1lLXNhbGFyaW8tZGUtci0xMTctbWlsP2FtcD0x?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/-Pnkp7EIMx9Vz3N4m5XoDddU_l63aVuwHhqUiSVLB_z95-NbLdhfC9NzeS5bYbDESweJ7ao04xCQnGve_uiB0pYWySmQRTbiqkXfzRCIwe4_50HG4ewrWaBhnnmsbkhEX20J6xY9w34aIPZ_kjyfA2I7HuJsTm7bHU9_Y1_YuIDCQMy3ThFGvnfL5qhJ-IJ2HWyyziBPbCE-Dfopb4U5wLwYBSaxK3lw1Xq-PXmhU-jeLEmNroGrNAgjEX-y0g=s0-w100-h100-dcreOIj0kE|NSC Total
"Bolsonaro revela vontade de privatizar Petrobras e promete discutir o assunto | NSC Total"||14 de out. de 2021||bookmark_border|news.google.com/./articles/CBMicmh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9ib2xzb25hcm8tcmV2ZWxhLXZvbnRhZGUtZGUtcHJpdmF0aXphci1wZXRyb2JyYXMtZS1wcm9tZXRlLWRpc2N1dGlyLW8tYXNzdW50b9IBeGh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9ib2xzb25hcm8tcmV2ZWxhLXZvbnRhZGUtZGUtcHJpdmF0aXphci1wZXRyb2JyYXMtZS1wcm9tZXRlLWRpc2N1dGlyLW8tYXNzdW50bz9hbXA9MQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/3On3w_uPGYpyCqDLxzJl_92m5h0CJlXQa7yRhLOUD6MPTg48RqryjEBMTSUWyskd8UMw5-k0TordSGknaZB4OQilM0r5ihUWlSyXKKV5L5iOqb2gvmb-kxrg5Ep31_UaaoR00mrDDAiOss-IIZ--VNuV0Dqd1hOnR1HreStODUNgsmZfpOxaZ7gGBKVgIZyLbt_jTYNcvvBhm-sVQRS8omrkNid2NBTNSO-Cy_ioMNLHeRHzsrDP8ON8bD6SVA5oWnjAuMAt7syq_ewAtlTOZKbqMNkvNMv1qk9o=s0-w100-h100-dcgYaGJToF|NSC Total
Nem a alta da gasolina salva ação da Petrobras||5 de jul. de 2021||bookmark_border|news.google.com/./articles/CBMiXmh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vbmVtLWEtYWx0YS1kYS1nYXNvbGluYS1zYWx2YS1hY2FvLWRhLXBldHJvYnJhcy_SAWJodHRwczovL3ZvY2VzYS5hYnJpbC5jb20uYnIvbWVyY2Fkby1maW5hbmNlaXJvL25lbS1hLWFsdGEtZGEtZ2Fzb2xpbmEtc2FsdmEtYWNhby1kYS1wZXRyb2JyYXMvYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/Wcx3DpzYRtzAn8-1gEIIqkA44_Xr18Hv8c7KOHkt5rH-SWkJEcUEHwx-x5bvEYoMrdaxLDCDI0Wyj7TbY1NHRZEfEYx8bSKSYxPVOwEWIaOlLy-yDuvYHNNWhnFzXEH3AkW-C0XS-a989S0DX3QUN_5vO5zPZbFwqS-SUk8KM0FnFuqaKoupa-2DLjlgIA=s0-w100-h100-dciWKKKqkH|VC S/A
Diretor do Flamengo é alvo de investigação em caso de propina ligado à Petrobras||21 de out. de 2021||bookmark_border|news.google.com/./articles/CBMihAFodHRwczovL3d3dy5lc3BuLmNvbS5ici9mdXRlYm9sL2FydGlnby9fL2lkLzkzOTY3ODEvZGlyZXRvci1kby1mbGFtZW5nby1lLWFsdm8tZGUtaW52ZXN0aWdhY2FvLWVtLWNhc28tZGUtcHJvcGluYS1saWdhZG8tYS1wZXRyb2JyYXPSAZEBaHR0cHM6Ly93d3cuZXNwbi5jb20uYnIvZnV0ZWJvbC9hcnRpZ28vXy9pZC85Mzk2NzgxL2RpcmV0b3ItZG8tZmxhbWVuZ28tZS1hbHZvLWRlLWludmVzdGlnYWNhby1lbS1jYXNvLWRlLXByb3BpbmEtbGlnYWRvLWEtcGV0cm9icmFzP3BsYXRmb3JtPWFtcA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/aejA2PkvkMgOCc1wZ1LUdPmq6qb6Jx0TYjU2anMBRdmXcIGxQ-9ZRvid4hmSxIeyhc6UVxIJ-RqzcoCHO9SuU48OHwWF_eaMlrRWdV-BPw-Vxnkfgn7C5hA=s0-w100-h100-dcRUKY9KAI|ESPN.com.br
Novo CEO da Petrobras ‘faz cafuné’ em acionistas e ação salta mais de 5%||||bookmark_border|news.google.com/./articles/CBMidWh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vbm92by1jZW8tZGEtcGV0cm9icmFzLWZhei1jYWZ1bmUtZW0tYWNpb25pc3Rhcy1lLWFjYW8tc2FsdGEtbWFpcy1kZS01L9IBeWh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vbm92by1jZW8tZGEtcGV0cm9icmFzLWZhei1jYWZ1bmUtZW0tYWNpb25pc3Rhcy1lLWFjYW8tc2FsdGEtbWFpcy1kZS01L2FtcC8?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/H3X0ShfQE5rZtjL4yMbdpiMTYRcNKQA1iqa5gQB6TVVdeqIpvo46rOu9VK5VF7yGS0K47rOJZCSs7gw64FG2mxjaA30gGkhc-67hFujlAHoAIatFFzBi8_Fw3ZRt5iQP0p7OT24bfI_cx40SNSQCpOCvr3FQaxoXAqxxFzqdEawn7cIMGP61sP_hcHkyRHo=s0-w100-h100-dcETKQUbEni4gC|
Petrobras perde R$ 28 bilhões na bolsa; e isso foi antes de Bolsonaro trocar o presidente da estatal||||bookmark_border|news.google.com/./articles/CBMikgFodHRwczovL3ZvY2VzYS5hYnJpbC5jb20uYnIvbWVyY2Fkby1maW5hbmNlaXJvL3BldHJvYnJhcy1wZXJkZS1yLTI4LWJpbGhvZXMtbmEtYm9sc2EtZS1pc3NvLWZvaS1hbnRlcy1kZS1ib2xzb25hcm8tdHJvY2FyLW8tcHJlc2lkZW50ZS1kYS1lc3RhdGFsL9IBlgFodHRwczovL3ZvY2VzYS5hYnJpbC5jb20uYnIvbWVyY2Fkby1maW5hbmNlaXJvL3BldHJvYnJhcy1wZXJkZS1yLTI4LWJpbGhvZXMtbmEtYm9sc2EtZS1pc3NvLWZvaS1hbnRlcy1kZS1ib2xzb25hcm8tdHJvY2FyLW8tcHJlc2lkZW50ZS1kYS1lc3RhdGFsL2FtcC8?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/MDssyYbWjN75KUpILjbkDFsc-UqtRQlBuVvBxK5dX8ecQWfUkneflkupBS1pZwagWDgOeB6N_l4rKLKfd1uZmFWOI6GFey_9iBnEby_S7jej9rME-tD1kn5RE-3C9YG9cwPBD7FHRxMqxrvHuEIcNbfukWo9j1ftalPKXMXGohv1GgARvHAbRFIB1cmYyrrW=s0-w100-h100-dcFXGMtsAkqs0B|
Petrobras diz não ter definição sobre vale-gás prometido por Bolsonaro - Sagres Online||2 de ago. de 2021||bookmark_border|news.google.com/./articles/CBMiY2h0dHBzOi8vc2FncmVzb25saW5lLmNvbS5ici9wZXRyb2JyYXMtZGl6LW5hby10ZXItZGVmaW5pY2FvLXNvYnJlLXZhbGUtZ2FzLXByb21ldGlkby1wb3ItYm9sc29uYXJvL9IBAA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/Nz5FBenuH3eC7659mJwnH1IOuVA5sQ_K1jtJDtplVLWZ-Mm264_oSFiQebeWCTReVWr9pe_WeFlpfmRMfhUba4B-WOZVYTPq7dzbcAyjJM9RrO4NsARTCCESuEV95ti95A=s0-w100-h100-dcATGOxb4E|Sagres Online
Petrobras anuncia aumento da gasolina e do diesel em refinarias||||bookmark_border|news.google.com/./articles/CBMieWh0dHBzOi8vYWdlbmNpYWJyYXNpbC5lYmMuY29tLmJyL2Vjb25vbWlhL25vdGljaWEvMjAyMS0wMi9wZXRyb2JyYXMtYW51bmNpYS1hdW1lbnRvLWRhLWdhc29saW5hLWUtZG8tZGllc2VsLWVtLXJlZmluYXJpYXPSAX1odHRwczovL2FnZW5jaWFicmFzaWwuZWJjLmNvbS5ici9lY29ub21pYS9ub3RpY2lhLzIwMjEtMDIvcGV0cm9icmFzLWFudW5jaWEtYXVtZW50by1kYS1nYXNvbGluYS1lLWRvLWRpZXNlbC1lbS1yZWZpbmFyaWFzP2FtcA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/bT0u972hzVtyGFRiwXluj0ie2cKwYFF93j945js7kBdyNwRxWRLSkLNRYWofTID6co2096xuKPp3JQ3g-o85D614442yBH1ZSW4Wi0OQw-nmftj4rUxKYFEzKFrIO4ol4LZ8QmbPIWQ1-wr5ESRQ2AyBVqim7P9n0rvHD-9zLn9Eqwng_s6qoqnhiCsFfkWxx7WteTe4Mnspti8NLY-cQSaEmIx60Fb5dcZplSctBI_sB2U2VaiU-6jE5E5-xJuy44jnLM4wZVYYnd0=s0-w100-h100-dcgVSKyakF|
Se o Brasil é autossuficiente em petróleo, por que a gente importa combustível?||||Opinião|news.google.com/./articles/CBMidmh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9jb2x1bmEvZ3VydS9zZS1vLWJyYXNpbC1lLWF1dG9zc3VmaWNpZW50ZS1lbS1wZXRyb2xlby1wb3ItcXVlLWEtZ2VudGUtaW1wb3J0YS1jb21idXN0aXZlbC_SAXpodHRwczovL3ZvY2VzYS5hYnJpbC5jb20uYnIvY29sdW5hL2d1cnUvc2Utby1icmFzaWwtZS1hdXRvc3N1ZmljaWVudGUtZW0tcGV0cm9sZW8tcG9yLXF1ZS1hLWdlbnRlLWltcG9ydGEtY29tYnVzdGl2ZWwvYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/uu6u4rXASkt376w-lprxXESWI4-IeWeY46bwzF8JKJ04Mf8dR3QOzjJwsUgbbVbQ1hgipUT3CxBgOagoeQ8QTVks96JnOu9SJBUIqQwgp-0o-X2P2MCzIl_S23Tb-Gf9ITw8VaofAUl0GxAESQnHXILuKv7AW9Nn6RDq=s0-w100-h100-dcCTGE8JwI|
Ibovespa volta aos 120K, mas Petrobras está presa no Dia da Marmota||||bookmark_border|news.google.com/./articles/CBMicmh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vaWJvdmVzcGEtdm9sdGEtYW9zLTEyMGstbWFzLXBldHJvYnJhcy1lc3RhLXByZXNhLW5vLWRpYS1kYS1tYXJtb3RhL9IBdmh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vaWJvdmVzcGEtdm9sdGEtYW9zLTEyMGstbWFzLXBldHJvYnJhcy1lc3RhLXByZXNhLW5vLWRpYS1kYS1tYXJtb3RhL2FtcC8?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/0Wlc9C7lmIOXBSfpoEeqWpXRQV9TNXubyDDY-hugrPAKPeyVnC5VT2NmDP2yBOLpliZeTvZt-TSQijXPkSXtDn9MBos9_U0Ktu0YbmaqcvigkOBMvAkXxVjzwTm5KoY3snD2hXzro1P6TQUWK4LylXetaPVmDC8buQyQWcfhXkr0jwjQ5xXP-NPOY7ysJ8w=s0-w100-h100-dcFUKI6rzlYyeKpEU|
"Petrobras anuncia novo aumento nos preços da gasolina e do diesel | NSC Total"||||bookmark_border|news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9wZXRyb2JyYXMtYW51bmNpYS1ub3ZvLWF1bWVudG8tbm9zLXByZWNvcy1kYS1nYXNvbGluYS1lLWRvLWRpZXNlbNIBbGh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9wZXRyb2JyYXMtYW51bmNpYS1ub3ZvLWF1bWVudG8tbm9zLXByZWNvcy1kYS1nYXNvbGluYS1lLWRvLWRpZXNlbD9hbXA9MQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/tZ_Lc4SJOWt-dAtf3KQW45vEDGI9IOt52tDfGXceHIM6wqLkeyYug54fIeS57GrUeHoUHO9GVRHSz-8qAUAuC8CuroXd8qUINcRIy2UUB7l76QALkXXiB1M4vfhYayTORigxb_fLLYAlO94uNvgiO7q3H_rdYGEletUI7MqOkOamWTi6AQl7MZBWPBHFfahlIT_A8hUAnkJgTNcdl5fwmtRvAZeGHFGOcXQ6-_HGCfz5oJrEtIDGmn5_1bm5A7zU=s0-w100-h100-dcARCKCi1mkqcC|
Greve dos petroleiros: veja 5 pontos que você precisa entender||||bookmark_border|news.google.com/./articles/CAIiED00mU8Q_cGJcnl49IAjR1oqMwgEKioIACIQ6Oscywwn_jrGypQ_VGmIRyoUCAoiEOjrHMsMJ_46xsqUP1RpiEcwvbrBBg?uo=CAUiaGh0dHBzOi8vd3d3LmNhcnRhY2FwaXRhbC5jb20uYnIvc29jaWVkYWRlL2dyZXZlLWRvcy1wZXRyb2xlaXJvcy12ZWphLTUtcG9udG9zLXF1ZS12b2NlLXByZWNpc2EtZW50ZW5kZXIv0gEA&hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/4yveKwpxVPPBoUm3GrvBJwdFOAp9MXnf5UqOcp_OCJpZ_p0GpnTHn1KZAIUBiXz2C9XghSf98T_5jQQ_sdMqb3eqIpt8VGK0ORK8tTMM-0OscJj1g66PVgTjQyQ-2YLGRY4laqiREyUx2oL46Ow_cq-2NOSOG3AxWgrB8S6QZGdVVQ=s0-w100-h100-dcATCK4rwE|
Ele largou salário de R$ 4,5 mil na Petrobras para virar jogador; hoje é destaque do Ceará no Brasileiro||||bookmark_border|news.google.com/./articles/CBMimQFodHRwczovL3d3dy5lc3BuLmNvbS5ici9mdXRlYm9sL2FydGlnby9fL2lkLzU5NDUwOTMvZWxlLWxhcmdvdS1zYWxhcmlvLWRlLXItNDUtbWlsLW5hLXBldHJvYnJhcy1wYXJhLXZpcmFyLWpvZ2Fkb3ItaG9qZS1lLWRlc3RhcXVlLWRvLWNlYXJhLW5vLWJyYXNpbGVpcm_SAaYBaHR0cHM6Ly93d3cuZXNwbi5jb20uYnIvZnV0ZWJvbC9hcnRpZ28vXy9pZC81OTQ1MDkzL2VsZS1sYXJnb3Utc2FsYXJpby1kZS1yLTQ1LW1pbC1uYS1wZXRyb2JyYXMtcGFyYS12aXJhci1qb2dhZG9yLWhvamUtZS1kZXN0YXF1ZS1kby1jZWFyYS1uby1icmFzaWxlaXJvP3BsYXRmb3JtPWFtcA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/jDwff0ct-k63O3kbiASxBSN8GszVPL-k1r0UjH-oSsq_4x7iipwcJOtmF3EPvXj-4tvwsr7BSuqqMHAe1ThqjVcdbsiMuq5CgzAi3q-Salklaetlebg3fdlt=s0-w100-h100-dcETKYMRkK|
Petrobras é a maior petroleira entre empresas de capital aberto||||bookmark_border|news.google.com/./articles/CBMib2h0dHA6Ly9nMS5nbG9iby5jb20vZWNvbm9taWEvbm90aWNpYS8yMDE1LzAxL3BldHJvYnJhcy1lLW1haW9yLXBldHJvbGVpcmEtZW50cmUtZW1wcmVzYXMtZGUtY2FwaXRhbC1hYmVydG8uaHRtbNIBAA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/WaEqyQPD8WQDRylVXhNrMRizqyOLmH-AQVR4ovvbgVt7ZpR-Yvqxi5SVms5Wr5p4LWQroniUYQUOOtH9KK9mTL6lh77B97Jab0gHFI_9a3cL2HjtNqe1z3oShAUeICPlMTlZJa3T2H6SjuyMJsp90Ww_clSy4OqX_N9gW1FrIUjuGROUyu2Qx7cdg-Yy8YDZ0axjrH4_8ZHeLncF5IIa_u4hR8Z8Ia6ZjlZUqvHDyo02xokSmn2edmRzYAJlhBTeyMeLFBcnmhxxRsaKqGvp0WknH4TMVGIKfFyc1jQ=s0-w100-h100-dcFWAG|
Em post, Bolsonaro culpa desvios na Petrobras por preço do combustível|Metrópoles|1/01/2022||"O presidente Jair Bolsonaro (PL) dedicou o primeiro post de 2022 a fazer 
comentários sobre a Petrobras. Em publicação feita no início da manhã deste 
sábado..."|https://www.metropoles.com/brasil/politica-brasil/em-post-bolsonaro-culpa-desvios-na-petrobras-por-preco-do-combustivel|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
RS estuda o que fazer sobre reajuste de 50% do gás da ...|GZH|1/01/2022||"Entra em vigor neste sábado (1º) o aumento de 50% do gás natural definido 
pela Petrobras, que argumenta elevação dos custos e falta de oferta mundial 
do..."|https://gauchazh.clicrbs.com.br/colunistas/giane-guerra/noticia/2022/01/rs-estuda-o-que-fazer-sobre-reajuste-de-50-do-gas-da-petrobras-ckxvtlj0f00080188zagzl5l4.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
A crise de energia nunca ocorreu, diz ministro, mas governo mantém incentivo para reduzir consumo|Folha|1/01/2022||"Em 2021, apenas uma empresa [a Petrobras] atuava. Em 2022, teremos oito 
empresas, sendo quatro nacionais. O mercado está sendo aberto, mas isso não 
é da noite..."|https://www1.folha.uol.com.br/mercado/2022/01/a-crise-de-energia-nunca-ocorreu-diz-ministro.shtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
Parque do Itatiaia não ganhou melhorias dois anos após concessão|Folha|1/01/2022||"... 17ª fase da operação Lava Jato, após ter sido citada em delação 
premiada como beneficiária de um esquema de direcionamento de licitações da 
Petrobras."|https://www1.folha.uol.com.br/cotidiano/2022/01/parque-do-itatiaia-nao-ganhou-melhorias-dois-anos-apos-concessao.shtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
Venda de refinarias pela Petrobras é o maior passo para a ...|Portos e Navios|2/01/2022||"A venda da Refinaria Landulpho Alves (RLAM), na Bahia, e da Refinaria Isaac 
Sabbá, no Amazonas, representa o maior passo que o País já deu para a 
criação de um..."|https://www.portosenavios.com.br/noticias/geral/venda-de-refinarias-pela-petrobras-e-o-maior-passo-para-a-concorrencia-privada-no-setor-de-refino|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
Por que a gasolina sobe tanto no Brasil?|Yahoo Finanças|2/01/2022||"A Petrobras tem resistido às pressões políticas tanto do governo quanto da 
oposição para tornar o combustível artificialmente mais barato para os 
motoristas."|https://br.financas.yahoo.com/noticias/por-que-a-gasolina-sobe-tanto-no-brasil-080004575.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
132 concursos e seleções com salário de até R$ 33 mil pra ...|A Gazeta|2/01/2022||"Prova de concurso público. Crédito: Pixabay. Já as inscrições para o 
concurso público da Petrobras terminam nesta quarta-feira (5)."|https://www.agazeta.com.br/concursos/132-concursos-e-selecoes-com-salario-de-ate-r-33-mil-pra-comecar-bem-2022-0122|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
Procon-RJ investiga aumento abusivo no preço do gás natural veicular|Band|2/01/2022||"Segundo o órgão, o Código de Defesa do Consumidor proíbe a mudança nos 
preços sem justa causa. O reajuste teria ocorrido após a Petrobras anunciar 
um aumento em..."|https://www.band.uol.com.br/noticias/procon-rj-investiga-aumento-abusivo-no-preco-do-gas-natural-veicular-16468462|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
Prova de vida do INSS volta a ser exigida em 2022|Correio Braziliense|2/01/2022||"11:26 - 26/05/2022 - Compartilhe. Petrobras vende refinaria Lubnor, no 
Ceará, por 55% do valor. 11:53 - 26/05/2022 - Compartilhe..."|https://www.correiobraziliense.com.br/economia/2022/01/4974773-prova-de-vida-do-inss-volta-a-ser-exigida-em-2022.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
STF impôs série de derrotas à Lava Jato e vitórias a políticos ...|Gazeta do Povo|2/01/2022||"Eram acusados de montar um esquema de propinas na Petrobras, Caixa e 
Ministério das Cidades. Lira era acusado de receber R$ 4,2 milhões em 
propina e caixa 2..."|https://www.gazetadopovo.com.br/republica/lula-abriu-a-porteira-e-politicos-investigados-pela-lava-jato-se-deram-bem-no-stf-em-2021/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
Presidente do BC fará carta para justificar inflação fora da meta|Correio Braziliense|2/01/2022||"Petrobras irá reajustar preço do gás natural com reflexos no GNV e gás 
encanado. 16:05 - 29/04/2022 - Compartilhe. Cookie Policy."|https://www.correiobraziliense.com.br/economia/2022/01/4974800-presidente-do-bc-fara-carta-para-justificar-inflacao-fora-da-meta.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
Atividade produtiva de celulose cresce a cada ano em Mato ...|Capital News|2/01/2022||"O projeto da Petrobras, concebido para garantir ao Brasil a autonomia na 
produção de fertilizantes nitrogenados, foi interrompido em dezembro de 
2014, quando 83..."|https://capitalnews.com.br/rural/atividade-produtiva-de-celulose-cresce-a-cada-ano-em-mato-grosso-do-sul/366621|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
Governo federal vai levar R$ 17,7 bilhões em dividendos da Petrobras||6 de mai.||bookmark_border|news.google.com/./articles/CAIiEAiv4s-ewm2UkV4EIvQYV_oqGQgEKhAIACoHCAowos6mCzCK2b4DMKqTsgc?uo=CAUicmh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vZ292ZXJuby1mZWRlcmFsLXZhaS1sZXZhci1yLTE3Ny1iaWxob2VzLWVtLWRpdmlkZW5kb3MtZGEtcGV0cm9icmFzL9IBAA&hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/sT9Exbz7f0DnfFL8J3L3lvXJkaZK_wBhEE-hu_DJIF2fox4TiXsYp9XAExTRh3CnT4-XjWAqXoVDwR5gaYsS4dUdMwjWpKkAYCqaN9fg6HOOxKPtp0a6hogBFW-d5F9LHIqFeKCrXHmyef693ZvsUN7Je7QAeh3AjZALLWFE2zBVBOuj0DoNYag1=s0-w100-h100-dcDROK7ZmqsSsC|VC S/A
Ações da Petrobras despencam 7% com incerteza sobre política de preços||7 de mar.||bookmark_border|news.google.com/./articles/CAIiEOL771XmGKPZIw8-3tuK5vsqGQgEKhAIACoHCAowos6mCzCK2b4DMKqTsgc?uo=CAUidWh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vYWNvZXMtZGEtcGV0cm9icmFzLWRlc3BlbmNhbS03LWNvbS1pbmNlcnRlemEtc29icmUtcG9saXRpY2EtZGUtcHJlY29zL9IBAA&hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/pI18dQNgUX6Ed4i3OiKotjZcDjOcbgfxUBNGGBcGzpy7BjX_-L7jHlFov348jfsYNLJ0ZcmMA98Hl94qxZALE09pHpPiNEIxFVE_BEYUP4W3TWzkMdvjUt8HpYKP9fzwkbZD0t8rlO6GDCriY1VPg6WpBr4=s0-w100-h100-dchTCMziEpLpAB|VC S/A
