title|media|date|desc
Resultados da Weg (WEGE3), relatórios de produção da Vale (VALE3) e Petrobras (PETR4); Veja o que esperar da semana|Money Times|2022-07-18|A temporada de balanços do 2º trimestre tem início nos próximos dias com os  números de produção e vendas de Vale e Petrobras e os resultados da Weg  (WEGE3),...
O consenso entre empresas postulantes à compra de refinarias e gasodutos da Petrobras|Blog O Globo|2022-07-17|Há um consenso entre as empresas que participam de certames para a compra  de refinarias e gasodutos da Petrobras: nada ali vai andar porque o corp...
O consenso entre empresas postulantes à compra de refinarias e gasodutos da Petrobras|Blog O Globo|2022-07-18|Há um consenso entre as empresas que participam de certames para a compra  de refinarias e gasodutos da Petrobras: nada ali vai andar porque o corp...
Rosa Weber autoriza depoimentos de ex-presidentes da Petrobras e do BB sobre conversas envolvendo Bolsonaro|Imirante.com|2022-07-17|Para o Ministério Público Federal, é preciso obter mais informações sobre o  caso, no âmbito de notícia-crime apresentada ao STF por parlamentar.
Rosa Weber autoriza depoimentos de ex-presidentes da Petrobras e do BB sobre conversas envolvendo Bolsonaro|Imirante.com|2022-07-18|Para o Ministério Público Federal, é preciso obter mais informações sobre o  caso, no âmbito de notícia-crime apresentada ao STF por parlamentar.
Por que a Petrobras (PETR4) voltou a adiar a venda de três de suas maiores refinarias?|Seu Dinheiro|2022-07-17|O ritmo morno das propostas recebidas pela Petrobras (PETR4) está  relacionado ao temor com a aproximação do período eleitoral.
Por que a Petrobras (PETR4) voltou a adiar a venda de três de suas maiores refinarias?|Seu Dinheiro|2022-07-18|O ritmo morno das propostas recebidas pela Petrobras (PETR4) está  relacionado ao temor com a aproximação do período eleitoral.
O consenso entre empresas postulantes à compra de refinarias e gasodutos da Petrobras|Blogs - O Globo|2022-07-17|Há um consenso entre as empresas que participam de certames para a compra  de refinarias e gasodutos da Petrobras: nada ali vai andar porque o corp...
Governo mantém cerco à Petrobras - 16/07/2022 - Notícia|Tribuna do Norte|2022-07-17|Com o preço do petróleo no mercado internacional em queda nos últimos dias,  o governo e aliados no Congresso intensificaram as cobranças à Petrobras  para...
Petrobras (PETR4) Anuncia, pela 1º Vez, Recompra de Debêntures|The Capital Advisor|2022-07-17|A Petrobras (PETR4) informou na sexta-feira (15), que deliberou sobre a  aprovação do 1º Plano de Recompra de Debêntures, autorizando a aquisição  de...
Preço da gasolina pode cair após 'tombo' do petróleo? Quais as chances?|Edital Concursos Brasil|2022-07-17|Saiba como a queda no preço do barril de petróleo tipo Brent pode impactar  na paridade de preços adotada pela Petrobras sobre a gasolina.
Preço da gasolina pode cair após 'tombo' do petróleo? Quais as chances?|Edital Concursos Brasil|2022-07-18|Saiba como a queda no preço do barril de petróleo tipo Brent pode impactar  na paridade de preços adotada pela Petrobras sobre a gasolina.
Petrobras anuncia prorrogação dos prazos para que investidores negociem a venda de três refinarias de combustíveis no Brasil|CPG Click Petroleo e Gas|2022-07-17|Procurando garantir mais confidencialidade e segurança nas negociações, a  Petrobras acaba de anunciar a prorrogação dos prazos para que os  investidores...
Petrobras anuncia prorrogação dos prazos para que investidores negociem a venda de três refinarias de combustíveis no Brasil|CPG Click Petroleo e Gas|2022-07-18|Procurando garantir mais confidencialidade e segurança nas negociações, a  Petrobras acaba de anunciar a prorrogação dos prazos para que os  investidores...
Bolsonaro cita BNDES, Petrobras e Venezuela para falar de corrupção do PT|GZH|2022-07-18|O presidente Jair Bolsonaro voltou a falar neste domingo, 17, de escândalos  de corrupção ocorridos durante governos do PT, para defender que é mais  honesto...
Petrobras (PETR4), Vivo (VIVT3): Veja as datas de corte e quem vai pagar dividendos na semana|Suno|2022-07-18|Veja agora as empresas que divulgaram data de corte e quais pagam  dividendos na próxima semana. PETR4 e VIVT4 são os destaques. Leia!
Petrobrás pressionada por preços|YouTube|2022-07-17|Petrobrás é pressionada para abaixar preços dos combustíveis.
"Petrobrás pressionada por preços | Band"|Band|2022-07-17|Os principais fatos do Brasil e do mundo relatados com imparcialidade e  profundidade.
Petrobras recompra títulos globais por US$ 790 milhões|Poder360|2022-07-17|Operação foi realizada pela subsidiária Petrobras Global Finance e  concluída na última 6ª feira (15.jul.2022). Leia no Poder360.
Presidente da Petrobras promete a deputado nova queda em combustíveis|Jornal O Dia|2022-07-17|Casualmente, o deputado Júlio Lopes encontrou com o atual presidente da  Petrobras, Caio Mario, no Aeroporto Santos Dumont. E logo perguntou sobre o  preço da...
Mercado sinaliza aversão ao risco e Petrobras adia oferta de refinarias|ISTOÉ DINHEIRO|2022-07-17|Apesar de bem avaliadas pelo mercado, três refinarias da Petrobras  recolocadas à venda - Refap (RS), Repar (PR) e Rnest (PE) - têm atraído  pouco interesse.
Comitê da Petrobras conclui que dois candidatos ao conselho são inelegíveis|Gazeta de Toledo|2022-07-16|O comitê de elegibilidade (Celeg) da Petrobras concluiu, por unanimidade,  que dois indicados pela União para compor o conselho de administração da  Petrobras...
Comitê da Petrobras conclui que dois candidatos ao conselho são inelegíveis|Gazeta de Toledo|2022-07-17|O comitê de elegibilidade (Celeg) da Petrobras concluiu, por unanimidade,  que dois indicados pela União para compor o conselho de administração da  Petrobras...
Petrobras (PETR4), Vivo (VIVT3): Veja as datas de corte e quem vai pagar dividendos na semana|Suno|2022-07-17|A terceira semana de julho traz o pinga-pinga de dividendos que os  investidores com foco no longo prazo gostam. Algumas empresas de peso  divulgaram que...
Combustíveis: Pressão do governo para reduzir preço esbarra em turbulência no mercado internacional|Folha PE|2022-07-17|Menos de três semanas depois de Caio Paes de Andrade assumir a presidência  da Petrobras, a estatal já sente a pressão do governo para reduzir o preço  dos c.
Especialista: atual política de preços da Petrobras só favorece importadores de combustível dos EUA|Jornal do Brasil|2022-07-17|Marina Lang - O gás de cozinha e os combustíveis viraram uma dor de cabeça  dos brasileiros desde que sucessivos reajustes nos preços desses insumos...
UTIs alemãs têm 40% mais pacientes de covid do que na primeira onda|DW|2020-12-06|Fachada da sede da Petrobras · Pressão de Bolsonaro provoca troca de  comando na Petrobras. Economia ... Como funciona a política de preços da  Petrobras.
Como funciona a política de preços da Petrobras|DW|2022-04-13|Em março, a Petrobras promoveu um mega aumento do preço dos combustíveis,  com reajustes de 24,9% no diesel e de 18,8% na gasolina, que reflete na  inflação e...
Lula tenta reescrever a história da corrupção no Brasil|DW|2021-08-18|Pois não foram os inquéritos da Justiça no escândalo que causaram danos à  economia e à Petrobras, mas sim a corrupção, a má gestão, as decisões  econômicas...
"""Isabel dos Santos escolheu a via mais fácil para aplicar dinheiro desviado no Brasil"""|DW|2020-01-24|... Palavras-chave Brasil, Isabel dos Santos, combate à corrupção, Luanda  Leaks, branqueamento de capitais, Sonangol, Petrobrás, José Eduardo dos  Santos,...
Petrobras perde R$ 100 bilhões em valor de mercado|DW|2021-02-24|Como a Petrobras é listada em Bolsa de Valores, uma decisão como essa deve  ser comunicada ao público por meio de fato relevante, o que não aconteceu.
Bilionária russa morre em acidente aéreo na Alemanha|DW|2019-03-31|Fachada da sede da Petrobras · Pressão de Bolsonaro provoca troca de  comando na Petrobras. Economia ... Como funciona a política de preços da  Petrobras.
Polícia investiga morte de menino de 6 anos que foi arrastado por enxurrada da chuva e caiu em córrego na Zona Leste de SP|G1|2022-01-01|Segundo ela, a Petrobrás foi a responsável pela obra feita há seis meses no  local.
Petrobras assina venda do Polo Potiguar e da refinaria Clara Camarão no RN|G1|2022-02-01|A Petrobras anunciou que assinou nesta segunda-feira (31) o contrato para a  venda da totalidade de sua participação em um conjunto de 22 concessões  de...
Petrobras eleva preço do querosene de aviação em mais de 18% em vários polos|G1|2022-04-01|A Petrobras elevou o preço do querosene de aviação (QAV) em vários polos,  conforme publicação no site da estatal, com aumentos de mais de 18% em  Duque de...
Após 40 anos, Hotel Thermas anuncia fechamento em Mossoró por causa da crise provocada pelo coronavírus|G1|2020-05-01|... recurso natural da região, o Hotel Thermas teve seu auge durante o  crescimento do mercado de petróleo e investimentos da Petrobras na região.
Tarifa do gás natural aumenta no Grande Rio|G1|2022-05-01|Concessionária diz que o aumento foi causado por causa do reajuste de preço  da Petrobras. · residência: 6,80% · comércio: 7,05% · indústria: 18,52% ·  postos de GNV:...
Terreno da Planta de Amônia em Uberaba está à venda por mais de R$ 8 milhões|G1|2021-06-01|Fábrica de amônia foi um projeto da Petrobras para alavancar a produção de  fertilizantes em uma das principais regiões agrícolas do país, mas foi  suspensa...
Justiça determina reintegração de posse em Itaguaí; policiais e sem-terra se enfrentam e PM joga bombas no local|G1|2021-07-01|A Justiça determinou reintegração de posse de um terreno da Petrobras em  Itaguaí, Região Metropolitana do Rio. Cerca de 400 famílias sem terra  ocupam o...
Economistas dizem que causa da alta da gasolina não é a política de preços da Petrobras|G1|2021-09-01|Em fevereiro, o presidente Bolsonaro anunciou a demissão de Roberto  Castello Branco do comando da Petrobras. O presidente se mostrava irritado  com Castello...
Petrobras conclui venda de fatia no campo de Lapa para TotalEnergies|G1|2021-09-01|A Petrobras informou nesta quarta-feira (1) que finalizou a cessão de sua  participação de 10% no campo de Lapa para a TotalEnergies.
Supremo autoriza venda de refinarias da Petrobras contestada pelo Congresso|G1|2020-10-01|Na ação, o Congresso argumentou que a Petrobras estava descumprindo um  entendimento do próprio STF ao desmembrar a empresa-mãe para, em seguida,  vender esses...
Cidades da Zona da Mata e Vertentes recebem recursos de leilões do petróleo; veja valores|G1|2020-01-02|Plataforma de Merluza, da Petrobras, na Bacia de Santos — Foto: Divulgação/  1 de 1 Plataforma de Merluza, da Petrobras, na Bacia de Santos — Foto:...
Indústria tem maior nível de emprego em 4 anos; petrobras quer investir na Bacia de Campos|G1|2020-01-02|Indústria tem maior nível de emprego em 4 anos; petrobras quer investir na  Bacia de Campos. Veja quais são as notícias de destaque nos jornais  brasileiros. 02/...
Venda de botijão de gás pela metade do preço causa grande fila em Salvador|G1|2021-02-02|Venda é uma ação do Sindicato dos Petroleiros da Bahia (Sindipetro-BA), em  protesto contra a politica de preços da Petrobras. Na ação, 200 botijões de  gás foram...
Após reajuste da Petrobras, gasolina, diesel e gás ficam mais caros no DF|G1|2021-03-02|A Petrobrás também anunciou o aumento do preço do gás de cozinha. O botijão  de 13kg vai subir R$ 1,90.
Replan registra maior refino de petróleo para março desde 2015|G1|2021-05-02|A Refinaria de Paulínia (Replan), a maior da Petrobras, registrou em março  o maior volume de petróleo para o período desde 2015. Dados da Agência  Nacional...
Alta de 19% no gás natural da Petrobras para distribuidoras já está em vigor|G1|2022-05-02|Além do preço cobrado pela Petrobras, os tributos federais e estaduais,  além das margens de lucro de distribuidoras e revendedoras, formam o preço  final do gás.
Conselho do PPI recomenda incluir Petrobras na lista de estudos para privatização|G1|2022-06-02|O Conselho do Programa de Parcerias de Investimentos (PPI) decidiu nesta  quinta-feira (2) recomendar ao presidente Jair Bolsonaro a inclusão da  Petrobras na...
Governo pressiona por renúncia de presidente da Petrobras, mas ele já avisou que não antecipa a saída|G1|2022-06-02|O governo do presidente Jair Bolsonaro está pressionando pela renúncia do  atual presidente da Petrobras, José Mauro Ferreira Coelho. O governo quer  acelerar...
