title|media|date|desc
Comitê de elegibilidade da Petrobras avalia indicado à presidência da estatal, dizem fontes|Valor Econômico|11/04/2022|Comitê de elegibilidade da Petrobras avalia indicado à presidência da  estatal, dizem fontes. A eleição dos conselheiros e do presidente ocorrerá  na assembleia...
Petrobras realiza assembleia para definição dos novos conselheiros|Band|11/04/2022|Petrobras realiza assembleia para definição dos novos conselheiros.  Encontro acontecerá nesta quarta-feira e também vai debater a recente troca  na presidência...
Petrobras (PETR4): Nome do indicado para a presidência será avaliado na assembleia de quarta (13)|Money Times|11/04/2022|José Mauro Ferreira Coelho foi o nome escolhido para presidir a Petrobras.  Coelho é presidente do conselho de administração da Pré-Sal Petróleo (PPSA)  e foi...
Falta opção de nova política de preço para Petrobras, diz Luna|Valor Econômico|11/04/2022|Às vésperas de deixar o cargo, o presidente da Petrobras, Joaquim Silva e  Luna, acredita que dificilmente a nova direção da estatal, que será eleita  na...
Bolsonaro diz que troca no comando da Petrobras foi por 'alguém mais profissional'|O Globo|11/04/2022|"BRASÍLIA — O presidente Jair Bolsonaro afirmou nesta segunda-feira que  mudou o comando da Petrobras por ""alguém mais profissional"" para poder  dar..."
"Bolsonaro diz que Petrobras precisava de ""alguém mais ..."|Correio Braziliense|11/04/2022|O presidente Jair Bolsonaro (PL) voltou a falar, nesta segunda-feira  (11/4), sobre a demissão do ex-presidente da Petrobras, general Joaquim  Silva e Luna.
Redução do preço anunciada pela Petrobras ainda não é realidade nas distribuidoras de Caxias do Sul|GZH|11/04/2022|Redução do preço anunciada pela Petrobras ainda não é realidade nas  distribuidoras de Caxias do Sul. Estatal anunciou que o valor baixaria 5...
Vale e Petrobras pagaram mais dividendos em 2021 que todas as outras empresas listadas juntas|Valor Investe|11/04/2022|Vale e Petrobras pagaram mais dividendos em 2021 que todas as outras  empresas listadas juntas. Petrolífera e mineradora distribuíram R$ 146  bilhões a acionistas...
Petrobrás oferece mais de 700 vagas para jovem aprendiz; saiba como se candidatar|Tv Jornal|11/04/2022|A partir da próxima segunda-feira (18), a Petrobrás vai abrir inscrições  para mais uma edição do Programa Petrobras Jovem Aprendiz (PPJA),...
Petrobras reinicia venda de participação no Campo Tartaruga, na Bacia de Sergipe-Alagoas|Época Negócios|11/04/2022|A Petrobras informou nesta segunda-feira que está reiniciando a venda do  Campo Tartaruga, nas águas rasas da Bacia de Sergipe-Alagoas, após o  processo...
Comitê da Petrobras aprova nome de José Mauro Coelho para conselho e presidência|Valor Econômico|12/04/2022|O comitê de pessoas da Petrobras aprovou, em reunião realizada na  segunda-feira (11), a indicação de José Mauro Ferreira Coelho para um  assento no conselho...
Comitê da Petrobras recomenda aprovação de José Mauro Coelho para presidente da empresa|G1|12/04/2022|O Comitê de Pessoas da Petrobras recomendou a aprovação do nome de José  Mauro Ferreira Coelho para o Conselho da Administração da companhia e, com  isso,...
Em tese de doutorado, indicado para Petrobras defendeu expandir refinarias|CNN Brasil|12/04/2022|Em tese de doutorado, indicado para Petrobras defendeu expandir refinarias.  Plano estratégico da estatal que deverá ser presidida por José Mauro  Coelho, no...
Comitê recomenda José Mauro Coelho para Presidência da Petrobras|Agência Brasil|12/04/2022|O Comitê de Pessoas da Petrobras considerou que José Mauro Ferreira Coelho  preenche todos os requisitos para ocupar a presidência da empresa.
Botijão de gás: redução da Petrobras vai demorar para o consumidor|iG Economia|12/04/2022|O preço da venda do GLP da Petrobras para as distribuidoras cairia 5,58% a  partir de sábado, para o consumidor queda deve ser de R$ 6,50. Por.
Quais os planos da Petrobras para o fim da era do petróleo?|G1|12/04/2022|Hoje no centro de um acirrado debate político por causa de sua política de  preços, a Petrobras enfrenta um desafio ainda maior no longo prazo: como...
Silva e Luna diz que Petrobras não pode abandonar política ...|NovaCana|12/04/2022|O presidente da Petrobras, Joaquim Silva e Luna, afirmou nesta  segunda-feira, 11, que os indicados para a presidência da estatal e do  conselho de...
Petrobras: Programa Jovem Aprendiz oferece 734 vagas no Rio e em mais 13 estados|O Dia|12/04/2022|Rio - O Programa Petrobras Jovem Aprendiz (PPJA) inicia na próxima  segunda-feira, 18, a inscrição para mais uma edição da iniciativa que visa  à qualificação...
Boletim preliminar indica voto múltiplo na Petrobras|Valor Econômico|12/04/2022|Os investidores da Petrobras que optaram por usar o boletim de voto a  distância na Assembleia Geral Ordinária e Extraordinária (AGOE), marcada  para amanhã,...
Empresa beneficiada por privatizações da Petrobras quer ...|Brasil de Fato|12/04/2022|O economista Roberto Castello Branco, que presidiu a Petrobras de janeiro  de 2019 a abril de 2021 por escolha do presidente Jair Bolsonaro (PL),...
Petrobras dá sinal verde para CEO e ‘limpa a mesa’ para a assembleia|Valor Econômico|13/04/2022|Governança da Petrobras aprova José Mauro Coelho, indicado para presidente,  resolvendo uma das últimas pendências para a eleição do novo conselho de...
José Mauro Coelho é eleito para Conselho da Petrobras e fica mais perto de assumir presidência da empresa|G1|13/04/2022|A assembleia geral de acionistas da Petrobras aprovou nesta quarta-feira  (13) o nome de José Mauro Ferreira Coelho para o Conselho da Administração  da...
Acionistas decidem hoje futuro da Petrobras. Minoritários tentam ampliar presença no conselho|O Globo|13/04/2022|Acionistas decidem hoje futuro da Petrobras. Minoritários tentam ampliar  presença no conselho. Assembleia começa às 15h e vai votar nome de José  Mauro Ferreira...
Jornal: Bolsonaro mandou presidente da Petrobras não reajustar combustíveis|UOL Economia|13/04/2022|Os acionistas da Petrobras decidem nesta quarta-feira (13) se aprovam o  nome de José Mauro Ferreira Coelho para a presidência da petrolífera. A  indicação de...
Petrobras abre mais de 700 vagas para jovens aprendizes|G1|13/04/2022|A Petrobras lançou o programa Jovem Aprendiz (PPJA), que oferece o total de  734 vagas em 15 estados do país. Há oportunidades de cursos  profissionalizantes...
Ibovespa opera em alta com ajuda da Petrobras|Valor Econômico|13/04/2022|O Ibovespa se mantinha em alta nesta quarta-feira com ajuda dos papéis da  Petrobras, que acompanhavam a valorização do petróleo na sessão, com  investidores...
