title|media|date|desc
Petrobras avança processo de venda do campo offshore de Tartaruga, localizado em águas rasas da Bacia Sergipe-Alagoas|CPG Click Petroleo e Gas|10/08/2020|A petroleira brasileira Petrobras iniciou a fase vinculante para a venda de  toda a sua participação no campo de águas rasas de Tartaruga, localizado na  Bacia de...
Rio de Janeiro é selecionado para programa de empreendedorismo internacional do MIT|Época Negócios|10/08/2020|O investimento previsto para a implementação do projeto é de R$ 3,2  milhões. Furnas e Petrobras irão contribuir com R$ 1,3 milhão cada e os R$  600 mil restantes...
Africa e BR Distribuidora lançam campanha e novo ...|Propmark|10/08/2020|Posto Petrobras é o posto raiz, com gasolina, gasolina e atendimento com  simpatia, simpatia. Daí, para chegar no conceito da campanha foi um pulo”,  comentam...
As 5 empresas de capital aberto mais valiosas do Brasil ...|E-Investidor|10/08/2020|Considerando apenas o mercado brasileiro, além de Vale, Petrobras e Itaú, o  top cinco das companhias de maior valor de mercado abarca também a Ambev  (US$ 38...
Vazamento de óleo ameaça mar cristalino das Ilhas Maurício; veja fotos|Exame|10/08/2020|Interferência na Petrobras para frear reajuste de diesel e gasolina deixa  estatal à deriva. Brasil. Há 6 horas • 8 min de leitura...
Bahia é o primeiro estado nordestino a receber a Gincana do ...|Estradas|10/08/2020|Em parceria com os postos Petrobras da Rede Siga Bem (considerados a casa  do caminhoneiro fora de casa) – que patrocina o evento juntamente com a  IVECO -, a...
Etanol: safra corrida encheu os tanques das usinas, mas recuo ajuda na competitividade|Money Times|10/08/2020|... uma outra rodada de elevação na indústria poderia tirar um pouco do  fôlego caso a Petrobras (PETR3; PETR4) não renove aumento da gasolina na  refinaria,...
Novo CEO da Equinor quer empresa como a melhor em petróleo offshore e gás|Money Times|10/08/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
Por que o ouro não para de subir|Você SA|10/08/2020|Petrobras, Embraer e a turma do metal sobem com a expectativa pelo Show do  Trilhão. Mas o metal que vai bem mesmo no ano é o amarelo.
Campo de Lula da Petrobras mudará de nome após determinação do TRF4|Jornal da Record|11/08/2020|O campo de Lula da Petrobras, no pré-sal da Bacia de Santos, no Rio de  Janeiro, vai voltar a se chamar campo de Tupi. A modificação é uma  exigência do TRF4...
Fim dos leilões de biodiesel planejado para 2022|EPBR|11/08/2020|A Petrobras, que é responsável por operacionalizar a comercialização de  biodiesel desde o início do PNPB, planeja vender mais de 50% da sua  capacidade de refino...
Nova gasolina deixa motor mais potente? Esclareça mitos e verdades|UOL|11/08/2020|A partir de janeiro de 2022, a octanagem RON da gasolina comum sobe para 93  - a Petrobras, responsável pelo refino de cerca de 90% da gasolina vendida  no Brasil...
Incentivo fiscal a empresas de petróleo e gás supera toda a ...|Amazonas Atual|11/08/2020|Companhias que usam mais bens de exploração, como a Petrobras, responsável  por 80% da produção do país, acabaram sendo mais beneficiadas pelo Repetro.
Botijão custa R$ 26 nas refinarias e R$ 70 ao consumidor|Correio do Estado|11/08/2020|O valor entregue pelas distribuidoras é de R$ 54,93 e a média praticada  pelas revendas é de R$ 72,02, praticamente a mesma média de março. Segundo  a Petrobras,...
Gasolina de aviação com suspeita de contaminação foi importada em março e repassada para outro navio|G1|11/08/2020|No documento, a Petrobras afirma que o lote de AVGAS importado com quase 5  milhões de quilos foi adquirido diretamente de seu produtor no Golfo do  México e...
BTG Pactual lucra R$ 987 milhões no segundo trimestre ...|TradeMap|11/08/2020|Chaminé de produção de óleo da Petrobras · A crise que pode enfraquecer o  motor de dividendos da Petrobras – veja o que marcou a semana.
Brasilcom defende redução da mistura obrigatória de ...|EPBR|11/08/2020|Como reajuste da Petrobras afeta plano do governo para baratear  combustíveis · André Ramalhoe1 outro(s). 17 de junho de 2022 - Atualizado  em 21 de junho de...
Ouro é guiado por liquidez, não juros reais, diz CrossBorder|Money Times|11/08/2020|... Bradesco (BBDC4) ou BB (BBAS3)? Por dividendos, uma empresa é melhor  agora, diz BBA · CVC (CVCB3), Petrobras (PETR4) e outras empresas para  ficar de...
Banco Inter estende acordo com seguradora Liberty, em negócio de até R$ 368 mi|Money Times|11/08/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
