title|media|date|desc
Raízen protocola prospecto de IPO e prevê destinar recursos a novas unidades|Money Times|07/06/2021|Últimas Notícias Cotações Comprar ou Vender FGTS Eletrobras Petrobras ·  Instagram · YouTube · Linkedin Facebook · Google Facebook Twitter.
Escola Chinesa no RJ tem mais da metade dos alunos brasileiros|Revista Crescer|07/06/2021|A técnica de operações da Petrobras esteve na China, a trabalho, por alguns  meses e gostou do que viu. “Percebi que eles valorizam muito a educação e  os...
Notre Dame (GNDI3) Compra Centro Clínico Gaúcho por R$ 1,06 Bi|The Capital Advisor|07/06/2021|O QUE LER AGORA... ibovespa-sobe-021-apos-demissao-na-petrobras-prio3-.  Notícias. Ibovespa Sobe +0...
Exclusivo: Congressistas dos EUA pedem que governo Biden ...|BBC|07/06/2021|... como os recursos da Petrobras que os procuradores brasileiros tentaram  converter em um fundo da Lava Jato, iniciativa barrada no STF.
Petrobras recebe aval do Cade para venda da refinaria RLAM ao grupo Mubadala|CNN Brasil|09/06/2021|A Petrobras teve aval do órgão brasileiro de defesa da concorrência para a  operação de venda de sua refinaria Landulpho Alves (RLAM), na Bahia,...
Pai de auditor do TCU ganhou cargo na Petrobras e se reuniu com Bolsonaro|Metrópoles|09/06/2021|O pai do servidor Alexandre Figueiredo Costa Silva Marques – investigado no  Tribunal de Contas da União (TCU) após fazer um relatório extraoficial  que...
Pai de auditor afastado do TCU é amigo de Bolsonaro e tem cargo na Petrobrás|Último Segundo|09/06/2021|A informação deque Ricardo Silva Marques é pai do auditor do TCU, tem um  cargo na Petrobras e se reuniu com Bolsonaro foi dada no início da tarde  pelo...
Bolsonaro mira no TCU e acerta na Petrobras|Monitor Mercantil|09/06/2021|Na Petrobras, BNDES, Eletrobras e demais empresas públicas, são centenas de  assessores nomeados sem concurso. No caso dos militares, acumulando  vencimentos...
Protesto de funcionários de empresa que presta serviços à Refinaria Landulpho Alves fecha acesso à unidade|G1|09/06/2021|O grupo bloqueou o trevo da BA-523 e fechou as duas vias de acesso à RLA.  Segundo os manifestantes, foi liberada somente a passagem de petroleiros da  Petrobras,...
Aker Solutions, de Rio das Ostras, garante com a Petrobras contrato de 3 anos para serviços de subsea e 90% de conteúdo local|CPG Click Petroleo e Gas|09/06/2021|A norueguesa firma mais serviços de subsea em campos de petróleo e gás  offshore operados pela Petrobras no Brasil. O contrato tem um período fixo  de três...
“A privatização é o melhor caminho”, afirma Roberto Castello Branco|Exame|09/06/2021|O economista e ex-presidente da Petrobras, Roberto Castello Branco, em  entrevista exclusiva ao Instituto Millenium, explica os impactos negativos  da intervenção...
Litro da gasolina será vendido por R$ 4 e gás de cozinha por R$ 40 em São Mateus|Folha Vitória|09/06/2021|Para o sindicato, diante deste aumento dos preços praticado pela empresa, o  governo federal quer incentivar apoio à privatização da Petrobrás.
Banco do Brasil oferece cartão de crédito sem anuidade para negativados e seus dependentes|Notícias e Concursos|09/06/2021|Cartão Petrobras. O produto foi lançado em parceria com a Petrobrás e é  isento de taxas de anuidade ou taxas de manutenção, além de conceder ao  cliente cashback...
1º ETF de Bitcoin da América Latina estreia na B3 este mês|TradeMap|09/06/2021|Compartilhar no email. Compartilhar no whatsapp. Agência · Agência  Trademap. Você pode se interessar também: Fachada de prédio da Petrobras...
Petrobras conclui emissão de US$ 1,5 bilhão de títulos de dívida no exterior|CNN Brasil|10/06/2021|flipboard. Ouvir notícia. A Petrobras informou ter concluído nesta  quinta-feira (10), por meio da sua subsidiária integral Petrobras Global  Finance B.V....
Cade aprova, sem restrições, venda de refinaria da Petrobras ...|Portos e Navios|10/06/2021|A Petrobras teve aval do órgão brasileiro de defesa da concorrência para a  operação de venda de sua refinaria Landulpho Alves (RLAM), na Bahia,...
Petrobras completa 40 dias sem reajuste, mas combustíveis ainda sobem nas bombas|Folha|10/06/2021|Petrobras completa 40 dias sem reajuste, mas combustíveis ainda sobem nas  bombas. Alta reflete impostos e biocombustíveis misturados a gasolina e  diesel.
Petrobras apresenta plataforma FPSO Carioca no estaleiro da ...|Monitor Mercantil|10/06/2021|A duas semanas do término das obras da FPSO Carioca, a Petrobras convidou  autoridades fluminenses para apresentar, nesta quinta-feira, a plataforma  de...
Pai de auditor do TCU investigado foi colega de Bolsonaro na academia militar e tem cargo na Petrobras|O Globo|10/06/2021|No mesmo ano em que Ricardo Silva Marques ganhou um cargo na Petrobras, o  seu filho foi indicado para um cargo em outra estatal. Em 2019, o  presidente do Banco...
As vítimas esquecidas da Lava Jato|Carta Capital|10/06/2021|E devo aqui mencionar também o nome de Wilson Santarosa, ex-gerente de  comunicação institucional da Petrobras durante quase uma década.
Petrobras começará projeto de monitoramento sísmico no campo de Sapinhoá, no pré-sal, na Bacia de Santos|Click Petróleo e Gás|10/06/2021|Veja ainda: Construção naval: Petrobras fecha contrato com a Keppel para a  construção do FPSO P-78, que será instalado no pré-sal, na Bacia de Santos.  A...
É Engenheiro com disponibilidade para trabalhar na área de petróleo e gás do Nordeste, Sudeste e Norte? Há vagas de emprego em contratos da Petrobras nos estados de Sergipe, Bahia, Rio Grande do Norte, Amazonas e Espírito Santo, oferecidas pela B|CPG Click Petroleo e Gas|10/06/2021|Há vagas de emprego em contratos da Petrobras nos estados de Sergipe,  Bahia, Rio Grande do Norte, Amazonas e Espírito Santo, oferecidas pela BK  Consultoria.
Pré-sal: João Dória comemora investimento da Equinor, uma das maiores empresas de óleo e gás do mundo, na Bacia de Santos; negócio irá criar 3 mil empregos|CPG Click Petroleo e Gas|10/06/2021|Descoberta de pré-sal pela Petrobras em 2012 terá investimento bilionário  da ... local de pré-sal que foi descoberto pela Petrobrás, ainda no ano de  2012.
Receita Federal desencadeia operação em postos de ...|Jornal Folha do Noroeste|10/06/2021|... das principais distribuidoras de combustíveis do país, como Petrobras,  Raizen e Ipiranga e de seus clientes, as redes de postos de combustíveis.
Petrobras reduz novamente o preço da gasolina|EPBR|11/06/2021|A Petrobras anunciou nesta sexta (11) que vai reduzir a partir deste sábado  (12) o preço da gasolina vendida para as distribuidoras nas refinarias da...
Petrobras reduz preço da gasolina em R$ 0,05 nas refinarias|Agência Brasil|11/06/2021|O anúncio foi feito hoje (11), no Rio de Janeiro, pela Petrobras. O novo  valor passa a vigorar a partir deste sábado (12), devendo ficar em R$ 2,53  por litro de...
Petrobras reduz preços da gasolina em mais de 2%; diesel será mantido|G1|11/06/2021|A Petrobras anunciou nesta sexta-feira (11) uma nova redução de preço médio  da gasolina nas refinarias. A diminuição faz o preço chegar a R$ 2,53 por  litro...
Petrobras vai vender 37,5% das ações da BR; negócio pode ...|Exame|11/06/2021|A Petrobras deu início ao processo de venda de suas ações remanescentes na  BR Distribuidora. A estatal tem hoje 37,50% no capital social da maior...
Petrobras adquire plataforma de petróleo por 1,9 mil milhões de euros|Negócios|11/06/2021|O contrato prevê que a Petrobras receberá a sua nova plataforma em 2025,  quando será enviada para Búzios, concessão na bacia de Santos, litoral dos  estados de...
Petrobras anuncia aumento de 5,9% do gás de cozinha nas distribuidoras|CNN Brasil|11/06/2021|Petrobras anuncia aumento de 5,9% do gás de cozinha nas distribuidoras.  Reajuste passa a valer a partir de segunda-feira (14). Natália Flach e  Leonardo...
Venda de fatia da Petrobras na Gás Local à White Martins ...|ISTOÉ DINHEIRO|11/06/2021|O Conselho Administrativo de Defesa Econômica (Cade) marcou para a próxima  quarta-feira, 16, o julgamento da venda da fatia da Petrobras na GNL Gemini  Gás...
Petrobras prevê retorno ao trabalho presencial em 'ondas' a partir de julho|Época Negócios|11/06/2021|"Os funcionários da Petrobras de setores administrativos que estão em home  office deverão voltar ao trabalho presencial em ""ondas"", com a primeira  delas..."
Aumento do petróleo deve mexer com o preço da gasolina no Brasil? Entenda|Exame|11/06/2021|A ausência de ajustes da Petrobrás poderia ajudar os importadores  brasileiros a aumentar sua fatia no mercado de combustíveis e gerar maior  concorrência,...
Lula visita estaleiro para debater recuperação da indústria naval|Partido dos Trabalhadores|11/06/2021|... indignado diante de partes de plataforma que estavam sendo construídas  para a Petrobrás e agora, paradas há anos, devem ser transformadas em  sucata.
Chineses pagarão US$ 2,94 bi à Petrobras, que estima recuperar mais de 11 bilhões de barris de óleo em Búzios|O Globo|12/06/2021|RIO - A Petrobras deverá receber de suas sócias chinesas no campo de  Búzios, no pré-sal da Bacia de Santos, US$ 2,94 bilhões referentes a  compensação total...
Petrobras anuncia que vai vender ações da BR Distribuidora|Correio Braziliense|12/06/2021|A Petrobras informou, ontem, que pretende se desfazer das ações que ainda  possui da BR Distribuidora, privatizada em julho de 2019.
Petrobras afirma que o gás de cozinha sofrerá aumento de 5,9% nas distribuidoras a partir desta segunda-feira (14)|CPG Click Petroleo e Gas|12/06/2021|Esse aumento representa uma média de R$ 0,19 por kg. Também na sexta, a  Petrobras anunciou uma redução de 2% na gasolina nas refinarias a partir  deste sábado.
Com atraso de 14 dias, navio com combustível é ...|A Gazeta|12/06/2021|Segundo a Petrobras, o descarregamento começou a ser feito às 19h deste  sábado (12) e ainda não há prazo para os trabalhos serem concluídos.
Ações como presente de Dia dos Namorados? Veja 5 escolhas para investir no relacionamento|Suno|12/06/2021|Por último, Mosmann lembra da Petrobras (PETR4). A empresa é uma das  clássicas brasileiras. Por ser muito cíclica, ela acabou sofrendo com a  pandemia,...
Bolsonaro é multado por não usar máscara em ato com motociclistas em SP|Money Times|12/06/2021|Ibovespa: Por que Méliuz (CASH3) despencou 6,74% e Petrobras (PETR3) subiu  2,5% nesta sexta? Leia mais sobre: Brasil, Coronavírus, Eduardo Bolsonaro,  Estados,...
Vara empresarial de São Paulo vai decidir se conflito ...|Consultor Jurídico|12/06/2021|Contas abertas. TCU manda Petrobras detalhar contratos milionários com  escritórios · Interesses em conflito. Cresce o número de sentenças  arbitrais anuladas...
"Bolsonaro nega mortes na mesma semana | Podcast"|Brasil de Fato|12/06/2021|Na sexta-feira (11), a Petrobras anunciou aumento de 5,9% no preço do gás  de cozinha, décima quarta alta consecutiva dos últimos meses.
Bolsonaro fala com apoiadores durante manifestação com motociclistas em SP|CBN|12/06/2021|Economista Adriano Pires desiste de ocupar a presidência da Petrobras. A  informação foi divulgada pela colunista do jornal O Globo Malu Gaspar e  confirmada...
Agência Brasília|Agência Brasília|12/06/2021|A obra é importante pois vai representar uma alternativa segura em casos de  emergência. De acordo com a Petrobras, mais de 8 bilhões de litros de  gasolina e...
Petrobras anuncia redução no preço da gasolina em R$ 0,05 ...|Super Rádio Tupi|13/06/2021|Petrobras anuncia redução no preço da gasolina em R$ 0,05 nas refinarias.  Publicado. 12 meses atrás. em. 13 de junho de 2021. Por. Redação Tupi.
Preço do gás de cozinha sobe quase 6% a partir desta segunda-feira (14)|Portal O Dia|13/06/2021|Apesar de anunciar o aumento do preço do gás, a Petrobras deixou a cargo  das ... A Petrobrás explica que o preço do GLP vendido às distribuidoras  tem como...
A gigante do petróleo brasileiro vai receber, dos chineses, US$ 2,94 bilhões para oitava unidade do campo de Búzios, o maior campo de petróleo em águas profundas do mundo|CPG Click Petroleo e Gas|13/06/2021|Petrobras apresenta a plataforma FPSO Carioca, no estaleiro da Brasfels, em  Angra dos Reis, e autoridade do Rio promete 5 mil vagas de emprego na  construção...
Saiba o que o inquérito dos atos antidemocráticos no STF descobriu e por que a apuração empacou|Folha|13/06/2021|... está uma renegociação do valor do aluguel de um terreno do empresário  bolsonarista Otávio Fakhoury com a Petrobras Distribuidora (BR  Distribuidora).
Preço do gás de cozinha sobe e volta a custar até R$ 125|Exame|14/06/2021|De acordo com o reajuste da Petrobras, o novo preço médio para o botijão 13  kg passa a ser de R$ 44,20 nas refinarias. Ao valor, porém, é adicionada a  fatia da...
Gás de cozinha da Petrobras sobe quase 6% a partir de hoje|UOL Economia|14/06/2021|De acordo com a Petrobras, o aumento segue o mercado internacional e  acompanha as variações do valor dos produtos e da taxa de câmbio, para cima  e para baixo.
Petrobras anuncia aumento de 5,9% do gás de cozinha nas ...|RBJ|14/06/2021|A Petrobras reforça que “os valores praticados nas refinarias são  diferentes dos percebidos pelo consumidor final no varejo”. A empresa  lembra que até chegar ao...
As duas notícias que deixam a Petrobras ainda mais próxima de acionar a nova política de dividendos|InfoMoney|14/06/2021|O Credit enxerga a notícia como positiva para as ações, já que essa entrada  de caixa ajuda a Petrobras a atingir a meta de divida bruta de US$ 60  bilhões (para...
Petrobras anuncia redução do preço da gasolina em 2% nas ...|FDR|14/06/2021|Na última sexta-feira (11), a Petrobras anunciou uma redução do preço da  gasolina em 2% nas refinarias. O valor médio da gasolina passou para R$  2,53 por...
