title|media|date|desc
Petrobras detém vazamento de óleo do FPSO|Click Petróleo e Gás|08/01/2019|A Petrobras dá estimativa do tamanho do vazamento da unidade operada pela  Modec no campo da Bacia de Campos na semana passada. A Petrobras suspendeu  um...
Metade das maiores obras com recursos do BNDES é ...|Correio Braziliense|08/01/2019|... que o banco assinou em 2012 com a Petrobrás, para a modernização das  refinarias Getúlio Vargas (Repar), Planalto (Replan) e Duque de Caxias  (Reduc).
Falta de gasolina ameaça aviação agrícola e safra de grãos|AGROemDIA|08/01/2019|Sindag cobra da Petrobras providências para falta de combustível – Castor  Becker Junior/Sindag. O Sindicato Nacional das Empresas de Aviação  Agrícola...
LAVA JATO: entenda a denúncia sobre a Comperj|G1|08/01/2019|A denúncia cita dois contratos firmados com a Petrobras para a construção  do Complexo Petroquímico do Rio de Janeiro (Comperj), que somam mais de R$  5...
Para secretário de Produtividade, chegou a hora de dar valor a quem produz no Brasil|Seu Dinheiro|08/01/2019|GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal · Para secretário de Produtividade, chegou a hora de dar valor a  quem produz...
Cisnes negros também amam (mas não gostam de bacon)|Seu Dinheiro|08/01/2019|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
Poty será patrocinador oficial do Corinthians nas temporadas 2019/2020|Money Times|08/01/2019|Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, não há mais · Gasolina e etanol têm primeira queda de preço depois  de três...
Falta de combustível pode prejudicar lavouras, diz sindicato|Revista Globo Rural|09/01/2019|O Sindag relata, ainda, que enviou ofício à direção da Petrobras  solicitando informações e cobrando providências para a normalização do  serviço. A avgas é...
TRT-15 mantém execução contra a Petrobras após falência ...|Consultor Jurídico|09/01/2019|Com esse entendimento, a 11ª Câmara do Tribunal Regional do Trabalho da 15ª  Região manteve execução contra a Petrobras, como responsável subsidiária,...
Presidente executivo da Apple, Tim Cook diz que empresa ‘está em ótima forma’ e vem sendo mal compreendida pelo mercado|Seu Dinheiro|09/01/2019|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
Cade aprova venda da Editora Abril, dona da Veja|Seu Dinheiro|09/01/2019|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
Animação brasileira “Tito e os Pássaros” é pré indicada ao ...|Catraca Livre|09/01/2019|Em São Paulo haverá uma apresentação gratuita no dia 25 de janeiro, às  10h30, no Cinearte Petrobras, no Conjunto Nacional.
Dólar cai e fecha no menor valor em mais de 2 meses; Bolsa bate recorde|UOL Economia|09/01/2019|As ações da Cosan, dona da Comgás, dispararam 8,16%, e terminaram o dia com  a maior alta do Ibovespa. Petrobras e Vale sobem. Os papéis da mineradora  Vale (+2,...
Fundação intensifica campanha para evitar acidentes com ...|Infonet|09/01/2019|... por meio das equipes do Projeto Viva o Peixe-Boi Marinho – patrocinado  pela Petrobras por meio do Programa Petrobras Socioambiental – e do  Subprograma...
Parte do dinheiro da corrupção de Geddel também vinha do salário de assessores, diz PGR|Carta Campinas|09/01/2019|... entre elas as operações Lava Jato – que investiga desvios na Petrobras  – e Cui Bono – que apura esquemas de corrupção na Caixa Econômica Federal.
Anvisa libera registro de genérico para combater infecções|O Presente|09/01/2019|Petrobras, eleições e os brasileiros ... Líder dos caminhoneiros conclama  categoria para protesto na frente das refinarias da Petrobras no dia 27...
Acidente entre ônibus mata uma pessoa e deixa 44 feridos na BR-381|O TEMPO|09/01/2019|Batida foi em cima da ponte da Petrobras ... Um adolescente de 14 anos  morreu e 44 pessoas ficaram feridas em um acidente envolvendo um ônibus e  um micro-ônibus...
Novo presidente da Petrobras vai beneficiar a concorrência ...|Blog do Esmael|10/01/2019|Castello Branco defendeu a venda de refinarias da estatal o que tiraria o  protagonismo da Petrobras da produção de combustíveis no país. O diretor da  FUP João...
Abastecimento de gasolina de avião agrícola será normalizado, diz Petrobras|UOL Economia|10/01/2019|A Petrobras informou nesta quinta-feira, 10, que o abastecimento de  gasolina de aviação (avgas) será normalizado no país na próxima semana com  a chegada de...
McDermott está na frente de licitação da Petrobras para serviços no Campo de Sépia|Click Petróleo e Gás|10/01/2019|A empreiteira apesentou uma proposta mais baixa de US $ 294 milhões para  fornecimento de risers rígidos para atividades da Petrobras, no pré-sal da  Bacia de...
Orquestra Petrobras Sinfônica volta ao RJ com apresentação ...|Zimel|10/01/2019|O histórico disco “Dark Side of the Moon”, lançado há 45 anos pela banda  Pink Floyd, ganhará uma nova roupagem. A Orquestra Petrobras Sinfônica  irá...
Fabricante de chip e Valec serão liquidadas pelo governo|Seu Dinheiro|10/01/2019|... de Banco do Brasil, Caixa, Eletrobrás e Petrobrás. A intenção do  governo Jair Bolsonaro é privatizar as ferrovias, o que retiraria as  funções da Valec.
Divórcio de Jeff Bezos, fundador da Amazon, pode mexer com o ranking de bilionários|Seu Dinheiro|10/01/2019|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis · Divórcio de Jeff Bezos, fundador da Amazon,  pode mexer...
Ibovespa é a melhor Bolsa de Valores do mundo em 2019, aponta revista Forbes|Money Times|10/01/2019|... saiba como receber · Petrobras (PETR4): B3 suspende negociações das  ações · Melhor e mais barata que SulAmérica (SULA11): conheça a ação de  seguradora...
Cielo salta mais 9% e vive rali após 2018 de queda na bolsa; Vulcabrás salta 6% e TIM cai 4% com recomendações|InfoMoney|10/01/2019|A Petrobras fechou com perdas apesar do dia de leves ganhos para o  petróleo, com o mercado ainda de olho nas negociações entre EUA e China.
BRF vende Campo Austral na Argentina por R$ 131 milhões|Money Times|10/01/2019|... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, ... Petrobras (PETR4), dividendos e mais: Veja os destaques da  semana no...
O Motor de Crescimento da Amazon Ainda Está Forte ...|Investing.com|10/01/2019|Análise gráfica (técnica) do Ibovespa Mini índice, Mini Dólar, Petrobras  (SA:PETR4), Vale (SA:VALE3), Bradesco (SA:BBDC4), Taesa (SA:TAEE11), BB  Seguridade (SA:...
Bolsonaro defende promoção de amigo para cargo de gerente da Petrobras|G1|11/01/2019|O presidente Jair Bolsonaro defendeu nesta sexta-feira (11) a promoção de  um amigo para um cargo de gerente-executivo da Petrobras.
Indicação de amigo de Bolsonaro é criticada na Petrobras|VEJA|11/01/2019|A indicação de Carlos Victor Guerra Nagem, amigo do presidente Jair  Bolsonaro, para ocupar uma das gerências executivas da Petrobras provocou  muitas...
Bolsonaro ironiza nomeação de amigo como executivo na ...|Rede Brasil Atual|11/01/2019|Alan Santos/PR. Jair Bolsonaro e o tuíte em que reduz o trabalho da  imprensa, que lembrou que novo gerente executivo da Petrobras é 'grande  amigo'.
Castello Branco diz que União deseja mudar conselho da Petrobras|Metrópoles|11/01/2019|A União, controladora da Petrobras, deseja mudar o conselho de  administração da empresa, afirmou o presidente da estatal, Roberto Castello  Branco,...
Preço médio da gasolina cai, mas continua acima de R$ 4|VEJA|11/01/2019|Na quarta-feira, o valor médio cobrado pela Petrobras pelo combustível nas  refinarias caiu ao menor nível em 14 meses, em meio a uma redução na  cotação do...
Ibama tem novos diretores definidos|EPBR|11/01/2019|O que está em jogo · Diretoria do Ibama · Oferta permanente · Nova minuta  para transporte marítimo · Apex · Amigo na Petrobras · epbr leu · Fique de  olho!
Aos amigos e familiares do novo governo, os favores|Sindicato dos Bancários|11/01/2019|A indicação de Carlos Victor Guerra Nagem, amigo particular de Jair  Bolsonaro, para a gerência executiva de Inteligência e Segurança  Corporativa da Petrobras, é...
NASA publica proposta para blockchain de gerenciamento de ...|Investing.com|11/01/2019|Bolsonaro afirma que Petrobras terá nova dinâmica sobre combustíveis com  Andrade ... Petrobras PN · Vale ON · Usiminas PNA · Gerdau PN...
2019: Veja quanto cada tipo de investimento renderá|Money Times|11/01/2019|Petrobras · Empresas · Governo pede que Petrobras (PETR4) adie paradas de  refinarias com crise. Leia mais sobre: App Renda Fixa, Comprar ou  vender?,...
Justiça mantém proibição para BTG abordar agentes autônomos da XP|Seu Dinheiro|11/01/2019|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu.
Governo Bolsonaro inicia 'aparelhamento' da Petrobras com ...|Blog do Esmael|12/01/2019|O presidente Jair Bolsonaro (PSL) decidiu intervir no conselho de  administração da Petrobras, trocando alguns dos atuais conselheiros por  executivos...
O que são debêntures, os títulos de renda fixa emitidos por empresas|Seu Dinheiro|12/01/2019|Plataforma P-61 da Petrobras. Plataforma de petróleo: debêntures de  infraestrutura são isentas de imposto de renda. - Imagem: Shutterstock.com.
